satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,age,revenu_mensuel,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,heure_supplementaires,augementation_salaire_precedente,genre,statut_marital,departement,poste,a_quitte_l_entreprise,domaine_etude,frequence_deplacement
1,2,4,3,4,2,4,53,12965,4,27,3,2,3,2,1,4,0,2,Oui,20 %,F,Marié(e),Consulting,Tech Lead,Non,Transformation Digitale,Aucun
2,3,1,4,2,3,3,43,3539,0,10,9,7,0,5,2,3,1,8,Non,13 %,M,Célibataire,Ressources Humaines,Ressources Humaines,Non,Infra & Cloud,Occasionnel
4,1,2,4,1,3,3,34,6029,5,6,2,2,0,3,3,2,2,2,Non,12 %,F,Célibataire,Commercial,Cadre Commercial,Non,Infra & Cloud,Occasionnel
2,3,1,2,2,3,3,21,2679,1,1,1,0,0,3,7,1,1,0,Non,13 %,M,Célibataire,Commercial,Représentant Commercial,Oui,Marketing,Occasionnel
4,2,1,3,2,3,3,38,3702,1,5,5,4,1,3,6,2,0,4,Non,11 %,F,Marié(e),Consulting,Consultant,Non,Autre,Occasionnel
3,3,1,1,3,3,3,22,2398,1,1,1,0,0,6,8,1,0,0,Oui,17 %,F,Marié(e),Consulting,Consultant,Oui,Transformation Digitale,Occasionnel
1,2,2,4,1,3,3,31,5468,1,13,12,7,2,3,29,4,5,7,Non,14 %,F,Marié(e),Commercial,Cadre Commercial,Non,Marketing,Occasionnel
1,3,3,3,4,3,3,51,13116,2,15,2,2,0,2,3,3,2,2,Non,11 %,F,Marié(e),Consulting,Senior Manager,Non,Entrepreunariat,Occasionnel
2,2,2,2,1,3,3,37,4189,1,5,5,2,2,2,9,2,0,3,Non,14 %,M,Marié(e),Commercial,Cadre Commercial,Non,Marketing,Occasionnel
3,3,5,4,3,3,3,46,19328,7,24,2,1,1,3,2,4,2,2,Oui,17 %,M,Divorcé(e),Consulting,Directeur Technique,Non,Transformation Digitale,Occasionnel
4,3,3,1,4,3,3,36,8321,7,15,12,8,1,1,10,3,5,7,Oui,13 %,M,Marié(e),Consulting,Manager,Non,Infra & Cloud,Occasionnel
3,3,1,2,3,2,3,44,2342,1,6,5,3,3,2,1,2,2,3,Oui,12 %,M,Divorcé(e),Consulting,Assistant de Direction,Oui,Transformation Digitale,Frequent
3,3,2,2,3,2,3,37,4071,2,19,10,0,0,4,8,2,4,7,Non,13 %,M,Divorcé(e),Ressources Humaines,Ressources Humaines,Non,Autre,Occasionnel
3,3,2,4,4,3,3,35,5813,1,10,10,7,0,2,27,3,7,7,Oui,18 %,M,Célibataire,Commercial,Cadre Commercial,Oui,Infra & Cloud,Occasionnel
4,4,1,1,2,3,3,33,3143,6,14,10,8,1,1,8,4,7,6,Non,19 %,M,Marié(e),Consulting,Assistant de Direction,Non,Infra & Cloud,Occasionnel
3,3,1,4,3,4,3,28,2044,1,5,5,3,1,6,1,3,0,3,Non,11 %,M,Marié(e),Consulting,Assistant de Direction,Non,Infra & Cloud,Occasionnel
3,3,3,3,3,3,4,39,13464,7,9,4,3,0,3,10,1,2,2,Non,21 %,M,Célibataire,Consulting,Directeur Technique,Non,Transformation Digitale,Occasionnel
2,2,2,2,3,3,3,46,7991,8,6,2,2,0,3,26,2,2,2,Non,15 %,M,Célibataire,Commercial,Cadre Commercial,Non,Infra & Cloud,Aucun
3,3,1,1,4,2,3,40,3377,4,7,4,3,1,5,2,2,0,2,Non,17 %,F,Marié(e),Consulting,Consultant,Non,Infra & Cloud,Occasionnel
2,4,2,1,3,2,3,42,5538,5,10,0,0,2,2,13,3,0,0,Non,18 %,M,Marié(e),Consulting,Manager,Non,Transformation Digitale,Occasionnel
2,3,2,4,3,3,3,35,5762,2,15,7,7,1,6,2,2,1,7,Non,14 %,M,Divorcé(e),Consulting,Tech Lead,Non,Transformation Digitale,Aucun
1,3,1,2,4,3,3,38,2592,5,13,11,10,3,3,2,3,3,8,Non,13 %,M,Divorcé(e),Ressources Humaines,Ressources Humaines,Non,Ressources Humaines,Aucun
4,3,2,1,3,2,3,34,5346,4,11,7,1,1,3,9,4,0,7,Non,17 %,M,Marié(e),Consulting,Consultant,Oui,Infra & Cloud,Frequent
4,3,2,1,2,1,3,37,4213,1,10,10,3,0,4,10,4,0,8,Non,15 %,M,Célibataire,Consulting,Tech Lead,Oui,Transformation Digitale,Occasionnel
3,3,2,4,4,3,3,39,4127,2,7,2,1,1,6,20,3,2,2,Non,18 %,M,Divorcé(e),Commercial,Cadre Commercial,Non,Infra & Cloud,Frequent
1,3,1,3,3,2,3,43,2438,4,7,3,2,0,2,9,3,1,2,Non,13 %,M,Célibataire,Consulting,Assistant de Direction,Non,Infra & Cloud,Aucun
2,4,2,2,1,1,3,41,6870,3,11,3,2,0,3,5,3,1,2,Non,12 %,M,Célibataire,Consulting,Manager,Non,Infra & Cloud,Occasionnel
3,3,3,3,4,4,3,41,10447,0,23,22,14,1,3,4,1,13,5,Oui,13 %,F,Divorcé(e),Commercial,Cadre Commercial,Non,Marketing,Occasionnel
1,3,3,3,2,3,3,30,9667,9,9,7,7,0,3,10,3,0,2,Non,14 %,F,Célibataire,Consulting,Tech Lead,Non,Transformation Digitale,Occasionnel
4,3,1,2,3,3,3,26,2148,0,6,5,1,0,3,20,2,1,4,Oui,11 %,F,Marié(e),Ressources Humaines,Ressources Humaines,Oui,Transformation Digitale,Occasionnel
4,3,2,2,4,4,4,46,8926,4,13,9,7,1,2,21,2,3,7,Non,22 %,F,Marié(e),Consulting,Manager,Oui,Transformation Digitale,Occasionnel
3,3,2,4,4,3,3,40,6513,4,12,5,3,1,3,1,3,0,3,Non,17 %,F,Divorcé(e),Consulting,Manager,Non,Infra & Cloud,Occasionnel
2,4,2,3,3,3,4,34,6799,1,10,10,8,2,5,8,2,4,8,Non,21 %,M,Marié(e),Commercial,Cadre Commercial,Non,Entrepreunariat,Occasionnel
2,3,4,2,4,2,4,58,16291,4,37,16,9,1,0,2,3,14,14,Non,22 %,M,Divorcé(e),Commercial,Senior Manager,Non,Transformation Digitale,Aucun
2,1,1,3,2,4,3,35,2705,0,6,5,4,1,2,23,4,0,3,Non,16 %,M,Marié(e),Consulting,Consultant,Non,Transformation Digitale,Occasionnel
3,2,3,2,3,3,3,47,10333,8,28,22,11,1,4,4,3,14,10,Oui,12 %,F,Divorcé(e),Consulting,Tech Lead,Non,Infra & Cloud,Occasionnel
2,3,2,1,2,3,3,40,4448,2,15,7,4,1,3,12,3,7,7,Non,12 %,F,Divorcé(e),Consulting,Manager,Non,Infra & Cloud,Occasionnel
4,3,2,4,2,2,3,54,6854,4,14,7,1,1,2,7,4,1,7,Non,15 %,F,Marié(e),Consulting,Assistant de Direction,Non,Transformation Digitale,Occasionnel
1,3,3,1,4,3,3,31,9637,2,9,3,2,2,3,7,4,2,2,Non,14 %,F,Marié(e),Commercial,Cadre Commercial,Non,Marketing,Frequent
3,3,1,1,3,3,4,28,3591,1,3,3,2,1,3,1,3,1,2,Non,25 %,F,Marié(e),Consulting,Assistant de Direction,Non,Transformation Digitale,Occasionnel
2,1,2,4,1,2,4,38,5405,2,20,4,2,2,4,2,4,0,3,Oui,20 %,F,Marié(e),Commercial,Représentant Commercial,Non,Marketing,Occasionnel
3,3,2,4,1,3,3,26,4684,1,5,5,3,0,4,10,3,1,2,Non,13 %,M,Célibataire,Commercial,Cadre Commercial,Non,Transformation Digitale,Occasionnel
1,3,4,3,2,3,3,58,15787,2,23,2,2,0,3,15,4,2,2,Oui,14 %,M,Marié(e),Consulting,Directeur Technique,Non,Infra & Cloud,Frequent
2,3,1,3,3,1,3,18,1514,1,0,0,0,0,4,14,3,0,0,Non,16 %,F,Célibataire,Consulting,Assistant de Direction,Non,Transformation Digitale,Aucun
4,4,1,1,3,3,3,31,2956,0,2,1,0,0,4,18,5,0,0,Non,17 %,M,Marié(e),Ressources Humaines,Ressources Humaines,Oui,Ressources Humaines,Occasionnel
1,2,1,1,4,3,3,29,2335,4,4,2,2,3,3,13,3,2,0,Oui,15 %,M,Divorcé(e),Ressources Humaines,Ressources Humaines,Oui,Ressources Humaines,Occasionnel
3,3,2,3,2,4,4,45,5154,4,10,8,7,2,3,2,4,5,7,Non,22 %,F,Marié(e),Commercial,Cadre Commercial,Non,Infra & Cloud,Aucun
4,3,2,2,4,3,4,36,6962,4,15,1,0,1,2,2,4,0,0,Oui,22 %,F,Marié(e),Consulting,Assistant de Direction,Non,Autre,Occasionnel
1,3,2,4,3,3,4,43,5675,1,7,7,7,1,5,2,4,7,7,Non,20 %,M,Marié(e),Commercial,Cadre Commercial,Non,Infra & Cloud,Frequent
4,3,1,4,3,2,3,27,2379,0,6,5,4,0,3,5,2,0,2,Oui,14 %,F,Célibataire,Consulting,Consultant,Non,Infra & Cloud,Frequent
4,3,1,4,2,4,3,29,3812,1,11,11,8,0,3,20,1,3,10,Non,13 %,M,Marié(e),Consulting,Consultant,Non,Transformation Digitale,Frequent
4,3,2,4,3,4,3,32,4648,8,4,0,0,0,2,10,4,0,0,Non,13 %,M,Célibataire,Commercial,Cadre Commercial,Non,Marketing,Frequent
3,3,1,3,2,2,4,42,2936,3,10,6,3,2,1,10,4,3,3,Non,22 %,M,Marié(e),Consulting,Assistant de Direction,Non,Entrepreunariat,Aucun
2,3,1,3,3,3,3,47,2105,4,7,2,2,0,2,9,4,2,0,Non,12 %,F,Célibataire,Consulting,Consultant,Non,Infra & Cloud,Occasionnel
4,3,3,4,3,2,3,46,8578,3,12,9,8,1,4,2,2,4,7,Non,14 %,M,Divorcé(e),Consulting,Tech Lead,Non,Infra & Cloud,Occasionnel
3,3,1,4,2,3,3,28,2706,1,3,3,2,1,2,1,2,2,2,Non,15 %,M,Divorcé(e),Ressources Humaines,Ressources Humaines,Non,Infra & Cloud,Aucun
4,1,2,3,4,3,3,29,6384,8,11,7,0,2,3,29,1,1,6,Non,17 %,M,Divorcé(e),Consulting,Manager,Non,Infra & Cloud,Occasionnel
4,3,1,3,4,3,3,42,3968,4,8,0,0,0,3,8,3,0,0,Non,13 %,M,Célibataire,Consulting,Consultant,Non,Infra & Cloud,Occasionnel
3,2,2,2,3,2,3,32,9907,7,7,2,2,0,3,2,4,2,2,Oui,12 %,M,Célibataire,Commercial,Cadre Commercial,Oui,Marketing,Occasionnel
1,4,4,1,4,3,3,46,13225,2,25,19,17,1,5,3,3,2,8,Non,12 %,F,Divorcé(e),Commercial,Cadre Commercial,Non,Entrepreunariat,Occasionnel
2,2,2,3,4,3,4,27,3540,1,9,9,8,1,5,23,1,5,8,Non,21 %,F,Marié(e),Commercial,Représentant Commercial,Non,Transformation Digitale,Occasionnel
4,2,1,2,4,3,3,29,2804,1,1,1,0,0,3,6,1,0,0,Non,11 %,M,Marié(e),Ressources Humaines,Ressources Humaines,Non,Transformation Digitale,Occasionnel
1,2,5,3,4,3,3,43,19392,7,21,16,12,0,2,6,3,6,14,Non,13 %,F,Marié(e),Consulting,Senior Manager,Non,Transformation Digitale,Occasionnel
4,2,5,2,4,3,3,48,19665,4,29,22,10,0,3,10,3,12,9,Non,12 %,M,Marié(e),Consulting,Directeur Technique,Non,Infra & Cloud,Occasionnel
4,2,1,4,2,2,4,29,2439,1,1,1,0,0,3,24,2,1,0,Oui,24 %,M,Célibataire,Consulting,Assistant de Direction,Oui,Infra & Cloud,Frequent
3,3,3,2,3,3,4,46,7314,5,14,8,7,3,2,10,3,0,7,Non,21 %,F,Marié(e),Commercial,Cadre Commercial,Oui,Infra & Cloud,Occasionnel
4,2,1,1,4,2,3,27,4774,0,8,7,6,1,2,15,3,7,3,Non,19 %,F,Marié(e),Consulting,Assistant de Direction,Non,Infra & Cloud,Frequent
4,3,2,4,2,3,3,39,3902,8,7,2,2,3,2,19,4,2,2,Non,14 %,M,Divorcé(e),Consulting,Assistant de Direction,Non,Autre,Occasionnel
2,2,1,4,2,4,4,55,2662,8,19,5,2,1,2,2,4,0,4,Non,20 %,M,Marié(e),Consulting,Assistant de Direction,Non,Entrepreunariat,Occasionnel
2,3,1,2,4,3,3,28,2856,1,1,1,0,1,3,3,3,0,0,Non,19 %,F,Marié(e),Commercial,Représentant Commercial,Non,Transformation Digitale,Occasionnel
2,3,1,4,3,2,3,30,1081,1,1,1,0,0,3,9,3,0,0,Non,13 %,M,Célibataire,Commercial,Représentant Commercial,Oui,Transformation Digitale,Occasionnel
4,3,1,2,1,3,4,22,2472,1,1,1,0,0,2,7,1,0,0,Oui,23 %,M,Célibataire,Consulting,Assistant de Direction,Oui,Infra & Cloud,Occasionnel
2,2,2,3,1,3,3,36,5673,1,10,10,9,1,4,10,4,1,7,Oui,13 %,F,Marié(e),Commercial,Cadre Commercial,Non,Entrepreunariat,Occasionnel
2,3,2,3,1,3,3,31,4197,1,10,10,8,1,2,20,3,0,2,Non,11 %,M,Divorcé(e),Consulting,Consultant,Non,Infra & Cloud,Occasionnel
3,3,3,4,4,3,3,34,9713,2,9,5,3,3,3,4,3,1,0,Oui,13 %,M,Marié(e),Commercial,Cadre Commercial,Non,Infra & Cloud,Occasionnel
4,3,1,1,2,3,3,29,2062,3,11,3,2,0,2,7,3,1,2,Non,14 %,M,Célibataire,Consulting,Consultant,Non,Infra & Cloud,Occasionnel
4,3,2,1,3,3,4,37,4284,5,16,5,3,1,2,7,4,0,4,Oui,22 %,M,Marié(e),Consulting,Assistant de Direction,Non,Transformation Digitale,Occasionnel
4,2,2,2,4,3,3,35,4788,0,4,3,2,0,2,16,2,0,2,Oui,11 %,F,Marié(e),Consulting,Tech Lead,Non,Autre,Occasionnel
2,2,2,4,4,2,3,45,5906,0,10,9,8,2,2,25,2,3,8,Non,13 %,F,Marié(e),Consulting,Tech Lead,Non,Infra & Cloud,Occasionnel
2,2,2,4,4,2,4,36,3886,1,10,10,1,0,2,2,1,0,8,Non,21 %,M,Célibataire,Ressources Humaines,Ressources Humaines,Non,Ressources Humaines,Frequent
1,3,4,1,1,3,3,40,16823,2,22,19,7,1,3,1,4,11,16,Non,11 %,M,Divorcé(e),Consulting,Senior Manager,Non,Infra & Cloud,Occasionnel
2,2,1,3,3,2,3,26,2933,1,1,1,0,1,3,1,2,1,0,Oui,13 %,F,Marié(e),Consulting,Assistant de Direction,Non,Infra & Cloud,Occasionnel
1,4,2,3,2,2,3,27,6500,0,9,8,7,0,5,2,2,0,7,Non,14 %,F,Célibataire,Commercial,Cadre Commercial,Non,Transformation Digitale,Occasionnel
4,3,4,4,2,3,3,48,17174,3,24,22,17,1,3,22,3,4,7,Non,11 %,F,Divorcé(e),Consulting,Senior Manager,Non,Transformation Digitale,Frequent
2,4,2,1,4,3,3,44,5033,2,10,2,0,1,5,1,4,2,2,Non,15 %,M,Marié(e),Consulting,Manager,Non,Infra & Cloud,Occasionnel
4,1,1,1,2,3,4,34,2307,1,5,5,2,1,2,16,4,3,0,Oui,23 %,M,Marié(e),Consulting,Assistant de Direction,Oui,Entrepreunariat,Aucun
1,3,1,4,4,3,3,56,2587,1,5,4,2,0,3,24,2,1,0,Non,16 %,M,Célibataire,Consulting,Consultant,Oui,Infra & Cloud,Occasionnel
3,2,2,2,3,1,3,36,5507,2,12,4,2,2,1,17,2,1,3,Non,16 %,M,Marié(e),Commercial,Cadre Commercial,Non,Marketing,Occasionnel
3,3,2,2,3,3,4,41,4393,5,14,5,4,1,3,8,3,1,4,Non,21 %,F,Marié(e),Commercial,Cadre Commercial,Non,Marketing,Occasionnel
3,3,3,1,2,4,3,42,13348,9,18,13,7,1,3,6,3,5,7,Non,13 %,M,Marié(e),Consulting,Directeur Technique,Non,Transformation Digitale,Occasionnel
3,3,2,4,4,3,3,31,6583,2,8,5,2,1,2,10,2,1,4,Oui,11 %,F,Divorcé(e),Commercial,Cadre Commercial,Non,Transformation Digitale,Occasionnel
4,2,2,4,3,2,3,34,8103,3,9,4,2,0,3,3,1,0,1,Oui,12 %,F,Marié(e),Commercial,Cadre Commercial,Non,Transformation Digitale,Occasionnel
1,4,1,3,2,2,3,31,3978,8,4,2,2,1,0,4,3,2,2,Non,12 %,F,Divorcé(e),Consulting,Consultant,Non,Transformation Digitale,Occasionnel
3,4,1,4,1,3,3,26,2544,0,8,7,7,1,3,6,3,7,7,Non,18 %,M,Marié(e),Consulting,Consultant,Non,Autre,Frequent
2,3,2,3,3,3,3,45,5399,4,12,4,2,0,3,1,4,0,3,Non,12 %,M,Célibataire,Consulting,Manager,Non,Transformation Digitale,Frequent
2,3,2,3,2,2,3,33,5487,1,10,10,4,0,2,10,4,0,9,Non,14 %,M,Célibataire,Commercial,Cadre Commercial,Non,Marketing,Occasionnel
3,2,2,4,3,3,3,28,6834,1,7,7,7,1,2,1,2,0,7,Oui,12 %,M,Marié(e),Commercial,Cadre Commercial,Non,Infra & Cloud,Frequent
3,4,1,1,4,3,3,29,1091,1,1,1,0,0,3,24,3,0,0,Non,17 %,M,Célibataire,Commercial,Représentant Commercial,Oui,Entrepreunariat,Frequent
1,1,2,3,3,3,3,39,5736,6,10,3,2,1,1,21,4,1,2,Non,19 %,F,Marié(e),Commercial,Cadre Commercial,Non,Infra & Cloud,Aucun
2,3,1,2,3,2,3,27,2226,1,6,5,3,1,3,2,4,1,2,Non,11 %,M,Marié(e),Consulting,Assistant de Direction,Non,Entrepreunariat,Occasionnel
3,2,2,4,2,3,3,34,5747,1,16,15,10,0,3,22,4,6,11,Oui,15 %,M,Marié(e),Consulting,Assistant de Direction,Non,Autre,Frequent
4,3,2,3,4,3,3,28,9854,3,6,2,0,0,0,13,2,2,2,Oui,11 %,F,Célibataire,Commercial,Cadre Commercial,Oui,Marketing,Occasionnel
3,3,2,2,3,4,3,47,5467,8,16,8,7,1,4,14,4,1,7,Non,18 %,M,Marié(e),Consulting,Assistant de Direction,Non,Entrepreunariat,Aucun
4,2,2,1,3,3,3,56,5380,4,6,0,0,1,3,11,5,0,0,Non,16 %,F,Marié(e),Commercial,Cadre Commercial,Non,Marketing,Occasionnel
1,3,2,1,4,3,4,39,5151,1,10,10,0,1,3,9,2,7,9,Non,25 %,M,Marié(e),Consulting,Tech Lead,Non,Transformation Digitale,Occasionnel
4,2,2,2,3,3,3,38,2133,1,20,20,11,1,3,8,3,0,7,Oui,16 %,F,Divorcé(e),Consulting,Assistant de Direction,Non,Transformation Digitale,Frequent
4,3,4,4,3,2,3,58,17875,4,29,1,0,1,2,21,3,0,0,Oui,13 %,F,Marié(e),Commercial,Senior Manager,Non,Infra & Cloud,Occasionnel
1,4,1,3,1,3,3,32,2432,3,8,4,1,0,2,5,2,0,3,Oui,14 %,F,Célibataire,Consulting,Assistant de Direction,Oui,Infra & Cloud,Frequent
2,3,1,4,4,4,3,38,4771,2,10,5,2,2,0,9,2,0,3,Non,19 %,M,Divorcé(e),Consulting,Assistant de Direction,Non,Infra & Cloud,Occasionnel
2,3,5,4,4,3,3,49,19161,3,28,5,4,0,3,2,1,4,3,Non,15 %,M,Marié(e),Consulting,Directeur Technique,Non,Infra & Cloud,Frequent
2,3,2,4,3,3,3,42,5087,3,14,0,0,2,4,12,4,0,0,Oui,12 %,M,Divorcé(e),Commercial,Cadre Commercial,Non,Marketing,Occasionnel
1,2,1,2,1,3,3,27,2863,1,1,1,0,0,2,22,3,0,0,Non,12 %,F,Marié(e),Ressources Humaines,Ressources Humaines,Oui,Ressources Humaines,Frequent
2,3,2,1,4,1,3,35,5561,0,6,5,3,1,2,18,4,0,4,Non,16 %,M,Marié(e),Commercial,Cadre Commercial,Non,Transformation Digitale,Occasionnel
3,3,1,3,3,2,3,28,2144,1,5,5,3,0,3,16,3,1,4,Non,14 %,M,Célibataire,Consulting,Assistant de Direction,Non,Transformation Digitale,Aucun
3,3,1,1,4,4,3,31,3065,1,4,4,2,1,3,3,2,2,3,Oui,13 %,M,Divorcé(e),Consulting,Assistant de Direction,Non,Transformation Digitale,Aucun
1,4,1,2,2,3,4,36,2810,1,5,5,4,0,3,9,4,0,2,Non,22 %,M,Marié(e),Consulting,Consultant,Non,Infra & Cloud,Aucun
1,3,3,4,1,2,4,34,9888,1,14,14,8,0,3,1,3,2,1,Non,21 %,M,Célibataire,Commercial,Cadre Commercial,Non,Marketing,Occasionnel
4,3,3,3,3,2,3,34,8628,1,9,8,7,1,2,13,4,1,1,Non,18 %,M,Divorcé(e),Commercial,Cadre Commercial,Non,Transformation Digitale,Occasionnel
3,3,1,1,4,2,3,26,2867,0,8,7,7,0,6,1,3,7,6,Non,13 %,M,Célibataire,Consulting,Consultant,Non,Transformation Digitale,Occasionnel
1,3,2,1,1,2,3,29,5373,0,6,5,3,1,5,1,3,0,2,Non,12 %,M,Marié(e),Consulting,Manager,Non,Infra & Cloud,Occasionnel
3,3,2,4,2,3,3,32,6667,5,9,5,1,1,6,15,4,1,2,Non,18 %,F,Divorcé(e),Consulting,Manager,Non,Transformation Digitale,Aucun
4,1,2,1,2,3,4,31,5003,1,10,10,8,0,6,1,3,8,7,Non,21 %,M,Marié(e),Consulting,Assistant de Direction,Non,Infra & Cloud,Frequent
3,2,1,4,1,2,3,28,2367,5,6,4,1,1,2,17,3,0,3,Non,12 %,M,Divorcé(e),Consulting,Consultant,Oui,Entrepreunariat,Occasionnel
1,2,1,1,1,2,3,38,2858,4,20,1,0,0,3,1,3,0,0,Non,14 %,M,Célibataire,Commercial,Représentant Commercial,Non,Infra & Cloud,Occasionnel
3,3,2,4,4,3,3,35,5204,1,10,10,8,0,2,7,4,0,9,Oui,11 %,F,Marié(e),Commercial,Cadre Commercial,Non,Infra & Cloud,Occasionnel
4,3,2,4,1,3,3,27,4105,1,7,7,7,0,5,9,3,0,7,Non,14 %,M,Célibataire,Commercial,Cadre Commercial,Non,Marketing,Occasionnel
4,2,2,4,2,3,4,32,9679,8,8,1,0,0,1,5,4,0,0,Non,24 %,M,Célibataire,Consulting,Tech Lead,Non,Infra & Cloud,Occasionnel
1,3,2,4,3,3,3,31,5617,1,10,10,7,0,4,26,4,0,8,Oui,11 %,M,Marié(e),Commercial,Cadre Commercial,Oui,Marketing,Frequent
1,3,3,1,2,2,3,53,10448,6,15,2,2,0,2,24,4,2,2,Oui,13 %,M,Célibataire,Commercial,Cadre Commercial,Oui,Infra & Cloud,Occasionnel
1,3,2,3,3,2,3,54,2897,3,9,4,3,2,6,9,2,2,3,Non,11 %,F,Marié(e),Consulting,Assistant de Direction,Non,Infra & Cloud,Occasionnel
4,3,2,3,3,3,4,33,5968,1,9,9,7,3,2,7,2,2,8,Non,20 %,M,Divorcé(e),Consulting,Manager,Non,Infra & Cloud,Frequent
1,3,3,3,2,3,3,43,7510,1,10,10,9,1,1,11,3,0,9,Non,17 %,M,Marié(e),Consulting,Manager,Non,Infra & Cloud,Occasionnel
4,3,1,2,2,3,3,38,2991,0,7,6,2,1,2,1,4,1,2,Oui,11 %,M,Marié(e),Ressources Humaines,Ressources Humaines,Non,Autre,Frequent
3,4,5,2,1,3,3,55,19636,4,35,10,9,1,0,26,4,1,4,Oui,18 %,M,Marié(e),Ressources Humaines,Senior Manager,Non,Ressources Humaines,Occasionnel
4,1,1,4,3,3,3,31,1129,1,1,1,0,3,4,2,1,0,0,Oui,11 %,F,Divorcé(e),Consulting,Consultant,Non,Transformation Digitale,Occasionnel
2,3,4,1,1,3,3,39,13341,0,21,20,8,0,3,15,4,11,10,Non,12 %,M,Célibataire,Commercial,Cadre Commercial,Non,Marketing,Occasionnel
4,2,2,3,4,3,3,42,4332,1,20,20,9,0,2,23,2,3,7,Non,12 %,M,Célibataire,Consulting,Assistant de Direction,Non,Infra & Cloud,Aucun
3,3,3,3,3,4,4,31,11031,4,13,11,7,1,2,10,3,4,8,Non,20 %,F,Marié(e),Consulting,Directeur Technique,Non,Transformation Digitale,Aucun
3,3,2,1,4,3,3,54,4440,6,9,5,2,0,3,10,3,1,4,Oui,19 %,F,Célibataire,Consulting,Tech Lead,Non,Transformation Digitale,Occasionnel
2,2,2,3,2,2,3,24,4617,1,4,4,3,0,2,1,2,1,2,Non,12 %,M,Célibataire,Consulting,Manager,Non,Infra & Cloud,Occasionnel
4,3,1,4,3,4,3,23,2647,1,5,5,2,0,6,12,2,1,4,Non,13 %,M,Célibataire,Consulting,Consultant,Non,Autre,Occasionnel
4,3,2,3,1,4,3,40,6323,1,10,10,9,1,2,11,3,9,4,Non,11 %,F,Marié(e),Consulting,Consultant,Non,Entrepreunariat,Frequent
2,3,2,2,3,3,3,40,5677,3,15,11,8,1,4,2,2,5,10,Non,14 %,F,Marié(e),Commercial,Cadre Commercial,Non,Marketing,Occasionnel
3,3,1,2,3,3,3,25,2187,4,6,2,0,0,3,2,3,1,2,Non,14 %,F,Marié(e),Ressources Humaines,Ressources Humaines,Non,Ressources Humaines,Occasionnel
4,3,1,2,3,2,3,30,3748,1,12,12,8,0,6,1,2,1,7,Non,13 %,M,Marié(e),Consulting,Consultant,Non,Transformation Digitale,Occasionnel
4,3,1,3,3,2,3,25,3977,6,7,2,2,1,2,2,1,0,2,Oui,19 %,M,Divorcé(e),Consulting,Consultant,Non,Autre,Occasionnel
1,3,3,3,2,3,4,47,8633,2,25,17,14,0,3,25,3,12,11,Non,23 %,M,Célibataire,Consulting,Manager,Non,Transformation Digitale,Occasionnel
2,2,1,3,3,2,3,33,2008,1,1,1,1,3,2,1,2,0,0,Non,12 %,M,Divorcé(e),Consulting,Consultant,Non,Transformation Digitale,Aucun
4,3,2,2,1,3,3,38,4440,0,16,15,13,2,3,1,4,5,8,Non,15 %,M,Marié(e),Commercial,Cadre Commercial,Non,Infra & Cloud,Occasionnel
1,3,1,3,3,3,3,31,3067,0,3,2,2,1,1,2,2,1,2,Non,19 %,M,Marié(e),Commercial,Représentant Commercial,Non,Infra & Cloud,Occasionnel
1,2,2,3,4,3,3,38,5321,2,10,8,3,1,1,6,4,7,7,Non,11 %,M,Marié(e),Consulting,Tech Lead,Non,Infra & Cloud,Frequent
4,3,2,1,3,2,3,42,5410,6,9,4,3,1,3,18,4,1,2,Oui,17 %,M,Divorcé(e),Consulting,Assistant de Direction,Non,Infra & Cloud,Occasionnel
4,3,1,4,1,3,4,41,2782,3,12,5,3,1,3,1,3,1,0,Non,22 %,M,Marié(e),Consulting,Assistant de Direction,Non,Infra & Cloud,Occasionnel
3,3,3,2,1,1,3,47,11957,0,14,13,8,2,3,1,1,5,12,Non,18 %,F,Marié(e),Consulting,Directeur Technique,Non,Transformation Digitale,Aucun
4,3,1,3,3,3,3,35,2660,7,5,2,2,1,3,11,4,2,2,Oui,11 %,M,Marié(e),Consulting,Consultant,Non,Transformation Digitale,Occasionnel
4,3,1,3,4,4,3,22,3375,0,4,3,2,0,2,1,2,1,2,Non,12 %,M,Célibataire,Consulting,Assistant de Direction,Non,Infra & Cloud,Occasionnel
2,3,2,3,2,3,3,35,5098,1,10,10,7,0,5,9,4,0,8,Non,19 %,M,Célibataire,Consulting,Assistant de Direction,Non,Transformation Digitale,Occasionnel
2,3,2,4,1,3,3,33,4878,0,10,9,7,1,6,15,2,8,1,Oui,13 %,F,Marié(e),Consulting,Manager,Non,Transformation Digitale,Occasionnel
3,2,1,2,3,3,3,32,2837,1,6,6,2,0,3,29,4,4,1,Non,13 %,F,Célibataire,Consulting,Consultant,Non,Infra & Cloud,Occasionnel
1,3,1,4,3,2,3,40,2406,8,8,1,0,2,3,1,4,0,0,Non,19 %,M,Marié(e),Consulting,Consultant,Non,Infra & Cloud,Occasionnel
